id,source,text,image_path,clean_text
7683cbec,Twitter,"David Rosenberg challenges the idea that this conflict caught anyone off guard, arguing that both sides had been preparing well in advance.   #geopolitics #war #macro #globalconflict #middleeast #markets #investing #globalrisk #iran #iranwar",dataset/twitter_images/7683cbec.jpg,"David Rosenberg challenges the idea that this conflict caught anyone off guard, arguing that both sides had been preparing well in advance. #geopolitics #war #macro #globalconflict #middleeast #markets #investing #globalrisk #iran #iranwar"
7fde5b2f,Twitter,"The US signals a possible exit from the Iran conflict within weeks, even as Gulf attacks intensify—highlighting rising risks to global security and oil markets.  Read more:  https:// zimbabwenow.co.zw/articles/22063 /us-signals-iran-war-exit-as-gulf-attacks-intensify# …  #Geopolitics #MiddleEast #GlobalSecurity #OilMarkets #BreakingNews",dataset/twitter_images/7fde5b2f.jpg,"The US signals a possible exit from the Iran conflict within weeks, even as Gulf attacks intensify—highlighting rising risks to global security and oil markets. Read more: zimbabwenow.co.zw/articles/22063 /us-signals-iran-war-exit-as-gulf-attacks-intensify# … #Geopolitics #MiddleEast #GlobalSecurity #OilMarkets #BreakingNews"
186448e0,Twitter,"America can't win this war. It's a guerrilla conflict, like 1776. Speed and strategy beat power. It's Iran's home game; they're willing to endure more pain. #MilitaryStrategy #Geopolitics",dataset/twitter_images/186448e0.jpg,"America can't win this war. It's a guerrilla conflict, like 1776. Speed and strategy beat power. It's Iran's home game; they're willing to endure more pain. #MilitaryStrategy #Geopolitics"
704f0082,Twitter,"War would not only bring military losses—it could trigger economic decoupling, job insecurity, and a dramatic collapse in fertility.  Yi Fuxian warns the birth rate could even fall below 0.5 in the event of a Taiwan conflict.  #TaiwanConflict #BirthRate #Geopolitics",dataset/twitter_images/704f0082.jpg,"War would not only bring military losses—it could trigger economic decoupling, job insecurity, and a dramatic collapse in fertility. Yi Fuxian warns the birth rate could even fall below 0.5 in the event of a Taiwan conflict. #TaiwanConflict #BirthRate #Geopolitics"
e5595ee3,Twitter,آج سے میں تمہارے لیے مرگیا اور تم میرے لیے     ٹرمپ کا NATOکو پیغام #BreakingNews #GlobalUpdate #WorldAffairs #StayInformed #NewsUpdate #iran #war#SocialAwareness #InformationalContent #TrendingNow #CurrentEvents #middleeast #geopolitics #PublicDiscussion #conflict #alitallatch,dataset/twitter_images/e5595ee3.jpg,آج سے میں تمہارے لیے مرگیا اور تم میرے لیے ٹرمپ کا NATOکو پیغام #BreakingNews #GlobalUpdate #WorldAffairs #StayInformed #NewsUpdate #iran #war#SocialAwareness #InformationalContent #TrendingNow #CurrentEvents #middleeast #geopolitics #PublicDiscussion #conflict #alitallatch
cdc062c3,Twitter,"War costs more than money. It steals futures, memories, and lives that will never be. An eye-opening look at the true, devastating price of conflict. Watch now. #War #Geopolitics #HumanCost #BreakingNews",dataset/twitter_images/cdc062c3.jpg,"War costs more than money. It steals futures, memories, and lives that will never be. An eye-opening look at the true, devastating price of conflict. Watch now. #War #Geopolitics #HumanCost #BreakingNews"
95efe198,Twitter,"JUST IN: US-Israeli strikes hit IRGC missile site in Isfahan, Iran, causing a massive explosion   #BreakingNews #Iran #Isfahan #IRGC #Israel #US #MiddleEast #War #Geopolitics #Military #Airstrikes #WorldNews #Conflict #IranIsrael #USIsrael",dataset/twitter_images/95efe198.jpg,"JUST IN: US-Israeli strikes hit IRGC missile site in Isfahan, Iran, causing a massive explosion #BreakingNews #Iran #Isfahan #IRGC #Israel #US #MiddleEast #War #Geopolitics #Military #Airstrikes #WorldNews #Conflict #IranIsrael #USIsrael"
b95fea2e,Twitter,آپ کے خیال میں شاعر پریس کانفرنس میں کیا کہنا چاہتا ہے؟ کمنٹ میں ضرور بتائیں . #BreakingNews #GlobalUpdate #WorldAffairs #StayInformed #NewsUpdate #iran #war #SocialAwareness #InformationalContent #TrendingNow #CurrentEvents #middleeast #geopolitics #PublicDiscussion #conflict,dataset/twitter_images/b95fea2e.jpg,آپ کے خیال میں شاعر پریس کانفرنس میں کیا کہنا چاہتا ہے؟ کمنٹ میں ضرور بتائیں . #BreakingNews #GlobalUpdate #WorldAffairs #StayInformed #NewsUpdate #iran #war #SocialAwareness #InformationalContent #TrendingNow #CurrentEvents #middleeast #geopolitics #PublicDiscussion #conflict
1bbcb397,Twitter," 2026-04-01  Visual Chronicle  “Iran War Live Updates: Trump Downplays Uranium Threat…”  Cubism (Guernica-style)  Tense, uncertain, fragmented  A conflict sending mixed signals with global impact on security, nuclear risk & alliances #Geopolitics #Iran #Security",dataset/twitter_images/1bbcb397.jpg,"2026-04-01 Visual Chronicle “Iran War Live Updates: Trump Downplays Uranium Threat…” Cubism (Guernica-style) Tense, uncertain, fragmented A conflict sending mixed signals with global impact on security, nuclear risk & alliances #Geopolitics #Iran #Security"
5a8de5a8,Twitter, Breaking: President Trump to deliver a primetime Oval Office address at 9 PM ET on the U.S. war in Iran.  The White House says he will outline objectives and provide an update on the conflict.  #Trump #Iran #Geopolitics #Breaking,dataset/twitter_images/5a8de5a8.jpg,Breaking: President Trump to deliver a primetime Oval Office address at 9 PM ET on the U.S. war in Iran. The White House says he will outline objectives and provide an update on the conflict. #Trump #Iran #Geopolitics #Breaking
5bb21d51,Twitter,"BREAKING: British Prime Minister Keir Starmer says the Iran war is not Britain’s war and the country will not be drawn into the conflict, calling it against national interest.   #BreakingNews #UnitedKingdom #Iran #Geopolitics #DipakMedia",dataset/twitter_images/5bb21d51.jpg,"BREAKING: British Prime Minister Keir Starmer says the Iran war is not Britain’s war and the country will not be drawn into the conflict, calling it against national interest. #BreakingNews #UnitedKingdom #Iran #Geopolitics #DipakMedia"
63b66642,Twitter,"The conflict has escalated beyond a two-party air war. With ground invasion planning, proxy wars, and potential nuclear implications, this is now a multi-front regional crisis. Moody's warns this setup signals a recession. #MiddleEast #Geopolitics #Economy",dataset/twitter_images/63b66642.jpg,"The conflict has escalated beyond a two-party air war. With ground invasion planning, proxy wars, and potential nuclear implications, this is now a multi-front regional crisis. Moody's warns this setup signals a recession. #MiddleEast #Geopolitics #Economy"
a4105edb,Twitter,"U.S. President Donald Trump says allies should secure the Strait of Hormuz, as conflict with Iran drives oil prices and global tensions.  Click to know more -  https:// urbananews.ca/trump-strait-o f-hormuz-stance-sparks-tensions-as-allies-criticized-amid-escalating-iran-war/ …  #Iran #OilCrisis #Geopolitics",dataset/twitter_images/a4105edb.jpg,"U.S. President Donald Trump says allies should secure the Strait of Hormuz, as conflict with Iran drives oil prices and global tensions. Click to know more - urbananews.ca/trump-strait-o f-hormuz-stance-sparks-tensions-as-allies-criticized-amid-escalating-iran-war/ … #Iran #OilCrisis #Geopolitics"
ee553d2f,Twitter,"Spain bars U.S. warplanes from its airspace amid Iran conflict, escalating tensions with Washington and straining NATO ties.  Click to know more -  https:// urbananews.ca/spain-airspace -ban-escalates-tensions-with-us-over-iran-war/ …  #NATO #Geopolitics #USSpain",dataset/twitter_images/ee553d2f.jpg,"Spain bars U.S. warplanes from its airspace amid Iran conflict, escalating tensions with Washington and straining NATO ties. Click to know more - urbananews.ca/spain-airspace -ban-escalates-tensions-with-us-over-iran-war/ … #NATO #Geopolitics #USSpain"
37c43669,Twitter,"The clock is ticking, but the endgame remains completely hidden. Netanyahu refuses to put a timeline on the Iran conflict. Are we looking at a forever war, or is a bigger storm brewing just out of sight?  #IranIsrael #Netanyahu #MiddleEast #Geopolitics",dataset/twitter_images/37c43669.jpg,"The clock is ticking, but the endgame remains completely hidden. Netanyahu refuses to put a timeline on the Iran conflict. Are we looking at a forever war, or is a bigger storm brewing just out of sight? #IranIsrael #Netanyahu #MiddleEast #Geopolitics"
e7581781,Twitter,US–Israel–Iran conflict deepens into sustained war with global consequences. Analysts call it the most serious Middle East escalation since 2019.  Watch full video:  https:// youtu.be/MXppgPe_qAc  #MiddleEastCrisis #BreakingNews #IranIsraelUS #Geopolitics #GlobalMarkets,dataset/twitter_images/e7581781.jpg,US–Israel–Iran conflict deepens into sustained war with global consequences. Analysts call it the most serious Middle East escalation since 2019. Watch full video: youtu.be/MXppgPe_qAc #MiddleEastCrisis #BreakingNews #IranIsraelUS #Geopolitics #GlobalMarkets
20a2e326,Twitter,"'In Your Interest' #WestAsia is on the brink.  U.S signals exit, Gulf allies push for war, #Iran dares the world. Oil, economy, geopolitics...all at stake.  Is this the start of a bigger conflict?  WATCH:  https:// youtube.com/live/ABsu0RPVS fE …   @AmbBhaswati1   @MajGenSanjaySoi   @RajanKumarJNU",dataset/twitter_images/20a2e326.jpg,"'In Your Interest' #WestAsia is on the brink. U.S signals exit, Gulf allies push for war, #Iran dares the world. Oil, economy, geopolitics...all at stake. Is this the start of a bigger conflict? WATCH: youtube.com/live/ABsu0RPVS fE …"
5b5ced8b,Twitter, A nuclear superpower just entered the war. Reports: Russia providing intel to Iran in conflict with Israel. This may not be about missiles…  It’s about ENERGY. Strait of Hormuz Leviathan Gas Field Global chessboard. Who’s next? #RiseZion #BreakingNews #Geopolitics,dataset/twitter_images/5b5ced8b.jpg,A nuclear superpower just entered the war. Reports: Russia providing intel to Iran in conflict with Israel. This may not be about missiles… It’s about ENERGY. Strait of Hormuz Leviathan Gas Field Global chessboard. Who’s next? #RiseZion #BreakingNews #Geopolitics
46ad4db0,Twitter,Keir Starmer stated that the ongoing conflict involving Iran is not the UK’s war and emphasized that getting involved would not be in the nation’s interest.  #KeirStarmer #UK #Iran #WorldNews #Geopolitics #BreakingNews #GlobalConflict #Politics,dataset/twitter_images/46ad4db0.jpg,Keir Starmer stated that the ongoing conflict involving Iran is not the UK’s war and emphasized that getting involved would not be in the nation’s interest. #KeirStarmer #UK #Iran #WorldNews #Geopolitics #BreakingNews #GlobalConflict #Politics
d76697f6,Twitter,Who really pays the price for war? It is rarely those in power. A chilling look at the human cost of conflict and why the cemetery remembers what politics forgets. Watch now. #War #Politics #Geopolitics,dataset/twitter_images/d76697f6.jpg,Who really pays the price for war? It is rarely those in power. A chilling look at the human cost of conflict and why the cemetery remembers what politics forgets. Watch now. #War #Politics #Geopolitics
dad5da50,Twitter,ಮಧ್ಯಪ್ರಾಚ್ಯ ಸಂಘರ್ಷಕ್ಕೆ ಅಂತ್ಯ ಹಾಡಲು ಸನ್ನದ್ಧರಾದ ಟ್ರಂಪ್: '2 ರಿಂದ 3 ವಾರಗಳಲ್ಲಿ ಯುದ್ಧ ನಿಲ್ಲಿಸುವೆ  #DonaldTrump #MiddleEastConflict #WorldPeace #BreakingNews #USPolitics #Geopolitics #Trump2026 #WarEnd #InternationalNews #MiddleEastNews   https:// sauramtv.com/trump-ready-to -end-middle-east-conflict-will-stop-the-war-in-2-to-3-weeks/ …,dataset/twitter_images/dad5da50.jpg,ಮಧ್ಯಪ್ರಾಚ್ಯ ಸಂಘರ್ಷಕ್ಕೆ ಅಂತ್ಯ ಹಾಡಲು ಸನ್ನದ್ಧರಾದ ಟ್ರಂಪ್: '2 ರಿಂದ 3 ವಾರಗಳಲ್ಲಿ ಯುದ್ಧ ನಿಲ್ಲಿಸುವೆ #DonaldTrump #MiddleEastConflict #WorldPeace #BreakingNews #USPolitics #Geopolitics #Trump2026 #WarEnd #InternationalNews #MiddleEastNews sauramtv.com/trump-ready-to -end-middle-east-conflict-will-stop-the-war-in-2-to-3-weeks/ …
484108d9,Twitter,"Examining nuclear conflict, divine perspectives on war, and Israel's stance against Iran's nuclear program. The video delves into profound philosophical questions. #Geopolitics #Religion",dataset/twitter_images/484108d9.jpg,"Examining nuclear conflict, divine perspectives on war, and Israel's stance against Iran's nuclear program. The video delves into profound philosophical questions. #Geopolitics #Religion"
